Time, Accel_A1
0.0, -0.0
0.0117724779993296, -0.0
0.0211904589086771, -0.0
0.0318408906459808, -0.0
0.0411615706980228, -0.0
0.0504543408751488, -0.0
0.0628170073032379, -0.0
0.072074368596077, -0.0
0.0813223347067833, -0.0
0.0905627980828285, -0.0
0.102874100208282, -0.0
0.112101949751377, -0.0
0.121325865387917, -0.0
0.130546495318413, -0.0
0.142836421728134, -0.0
0.152051210403442, 5.81584151497505e-13
0.161264076828957, 5.43305789246773e-10
0.170475274324417, 2.52308005599389e-08
0.182754635810852, -1.74638842054264e-07
0.191962718963623, -1.42900739774632e-06
0.201169729232788, -2.28512726607732e-06
0.210375756025314, -6.05134982833988e-06
0.222649127244949, -1.9139539290336e-05
0.231853276491165, -3.1999617931433e-05
0.241056740283966, -4.81315328215715e-05
0.250259578227997, -7.22288023098372e-05
0.262529104948044, -0.000119124160846695
0.271730661392212, -0.000161269112140872
0.280931740999222, -0.000207214718102477
0.290132373571396, -0.00025873223785311
0.30239924788475, -0.000339935562806204
0.311598926782608, -0.000405397411668673
0.320798248052597, -0.000462603027699515
0.33306348323822, -0.000503383111208677
0.342262029647827, -0.000495489919558167
0.351460307836533, -0.000450033228844404
0.360658317804337, -0.000364224630175158
0.372921913862228, -0.000182612013304606
0.382119297981262, -1.87014450148126e-07
0.391316413879395, 0.00020987240714021
0.400513291358948, 0.000433987588621676
0.412775456905365, 0.00072931352769956
0.42197185754776, 0.000930433627218008
0.431168049573898, 0.00110205425880849
0.44036403298378, 0.00123428227379918
0.452625066041946, 0.00133857363834977
0.461820632219315, 0.00135998718906194
0.471016049385071, 0.00133485300466418
0.480211317539215, 0.00127490609884262
0.492471396923065, 0.00116724520921707
0.501666307449341, 0.00108117097988725
0.510861098766327, 0.000998623203486204
0.520055711269379, 0.000922459876164794
0.532315015792847, 0.000840304768644273
0.541509330272675, 0.000800841196905822
0.550703525543213, 0.000778326648287475
0.562962293624878, 0.000759164686314762
0.572156190872192, 0.000734060537070036
0.581350028514862, 0.000686133920680732
0.590543746948242, 0.000608442351222038
0.602801859378815, 0.000443199794972315
0.611995339393616, 0.000264261558186263
0.621188700199127, 3.39515354426112e-05
0.630382001399994, -0.000246980198426172
0.642639577388763, -0.000680308789014816
0.651832699775696, -0.00102682271972299
0.661025702953339, -0.00136888527777046
0.670218646526337, -0.00168552692048252
0.682475745677948, -0.0020412455778569
0.691668510437012, -0.00223967037163675
0.700861155986786, -0.00237139011733234
0.71005380153656, -0.00242145708762109
0.722310483455658, -0.00234334403648973
0.731502950191498, -0.00218370021320879
0.740695357322693, -0.00194384751375765
0.752951741218567, -0.00150018360000104
0.762144029140472, -0.00108027504757047
0.771336138248444, -0.000597239995840937
0.780528247356415, -6.28149064141326e-05
0.79278439283371, 0.000722339958883822
0.801976323127747, 0.00136118719819933
0.811168253421783, 0.0020259425509721
0.82036018371582, 0.00268322741612792
0.832615911960602, 0.00347511400468647
0.841807663440704, 0.00395797705277801
0.850999414920807, 0.00431366451084614
0.860191106796265, 0.00451511843129992
0.872446537017822, 0.00449612969532609
0.88163810968399, 0.00424559833481908
0.890829682350159, 0.00379818840883672
0.900021135807037, 0.00317536992952228
0.912276327610016, 0.00213250354863703
0.92146772146225, 0.00125013978686184
0.930659115314484, 0.000339149148203433
0.942914128303528, -0.000823818438220769
0.952105343341827, -0.00159448175691068
0.961296558380127, -0.00223489361815155
0.970487773418427, -0.00271827355027199
0.982742607593536, -0.00312373996712267
0.991933643817902, -0.00328058237209916
1.00112473964691, -0.00334296515211463
1.01031577587128, -0.00333607429638505
1.0225704908371, -0.00325338123366237
1.03176152706146, -0.00317430309951305
1.04095256328583, -0.00311674852855504
1.05014359951019, -0.00309612974524498
1.06239783763885, -0.00312194065190852
1.07158851623535, -0.00315500539727509
1.08077919483185, -0.00317403580993414
1.09303343296051, -0.00314622838050127
1.10222411155701, -0.00305235269479454
1.1114147901535, -0.00286264601163566
1.12060546875, -0.00253990641795099
1.13285970687866, -0.00183938478585333
1.14205038547516, -0.0010907604591921
1.15124106407166, -0.000158075650688261
1.16043174266815, 0.000926517124753445
1.17268562316895, 0.00251945853233337
1.18187594413757, 0.00374777428805828
1.1910662651062, 0.0049278736114502
1.20025658607483, 0.00599330430850387
1.21251034736633, 0.00712194852530956
1.22170066833496, 0.00768116163089871
1.23089098930359, 0.00796391814947128
1.24008131027222, 0.00795553810894489
1.25233507156372, 0.0074857110157609
1.26152539253235, 0.00679725175723433
1.27071571350098, 0.00583549588918686
1.28296947479248, 0.00417680898681283
1.29215979576111, 0.00269729737192392
1.30134999752045, 0.00106771977152675
1.31053996086121, -0.000652148097287863
1.32279324531555, -0.00295034935697913
1.33198320865631, -0.00456272065639496
1.34117317199707, -0.00598850473761559
1.35036313533783, -0.00716065801680088
1.36261641979218, -0.00823689717799425
1.37180638313293, -0.0086242500692606
1.38099634647369, -0.008625159971416
1.39018630981445, -0.0082480451092124
1.4024395942688, -0.00722764478996396
1.41162955760956, -0.00615634117275476
1.42081952095032, -0.00490847136825323
1.43000948429108, -0.00356838386505842
1.44226276874542, -0.00178709591273218
1.45145273208618, -0.000555170816369355
1.46064233779907, 0.000514059734996408
1.47289514541626, 0.00160185899585485
1.48208475112915, 0.00214815651997924
1.49127435684204, 0.00249275821261108
1.50046396255493, 0.00268031284213066
1.51271677017212, 0.00276676355861127
1.52190637588501, 0.00276604923419654
1.5310959815979, 0.00276801525615156
1.54028558731079, 0.00282744900323451
1.55253839492798, 0.0030541573651135
1.56172800064087, 0.00334093440324068
1.57091760635376, 0.00370053690858185
1.58010721206665, 0.00409294106066227
1.59236001968384, 0.00459746457636356
1.60154962539673, 0.00491115031763911
1.61073923110962, 0.00512147229164839
1.62299203872681, 0.0051410854794085
1.63218128681183, 0.00487998407334089
1.64137053489685, 0.00433430960401893
1.65055978298187, 0.00348911853507161
1.6628121137619, 0.0019333497621119
1.67200136184692, 0.000516079016961157
1.68119060993195, -0.00102707662153989
1.69037985801697, -0.00259292218834162
1.702632188797, -0.00452696951106191
1.71182143688202, -0.00573570234701037
1.72101068496704, -0.0066575356759131
1.73019993305206, -0.00725269876420498
1.74245226383209, -0.0075090741738677
1.75164151191711, -0.00730684539303184
1.76083076000214, -0.0067935106344521
1.77002000808716, -0.00600326946005225
1.78227233886719, -0.00459692161530256
1.79146158695221, -0.0033431095071137
1.80065083503723, -0.00197999551892281
1.81290316581726, -9.78766183834523e-05
1.8220921754837, 0.00127231294754893
1.83128106594086, 0.00252304878085852
1.84046995639801, 0.00358059536665678
1.85272181034088, 0.00459164008498192
1.86191070079803, 0.00500909332185984
1.87109959125519, 0.00512070301920176
1.88028848171234, 0.00492839096114039
1.89254033565521, 0.00424987031146884
1.90172922611237, 0.00350304949097335
1.91091811656952, 0.00263504916802049
1.92010700702667, 0.00171711086295545
1.93235886096954, 0.000522377318702638
1.9415477514267, -0.000283560046227649
1.95073664188385, -0.000966947933193296
1.96298849582672, -0.00162927887868136
1.97217738628387, -0.00190732232294977
1.98136627674103, -0.00199007615447044
1.99055516719818, -0.00189226260408759
2.00280690193176, -0.00152868940494955
2.01199579238892, -0.00112986960448325
2.02118468284607, -0.000675709510687739
2.03037357330322, -0.000222869173740037
