Time, Accel_A1
0.0, -0.0
0.0117724779993296, 0.0
0.0211904589086771, 0.0
0.0318408943712711, 0.0
0.0411615520715714, 0.0
0.0504542626440525, 0.0
0.0628168359398842, 0.0
0.0720741301774979, 0.0
0.0813220292329788, 0.0
0.0905624255537987, 0.0
0.102873645722866, 0.0
0.112101450562477, 0.0
0.121325343847275, 0.0
0.130545943975449, 0.0
0.142835855484009, 0.0
0.152050644159317, 2.67942840224272e-13
0.161263510584831, 2.51859838540369e-10
0.170474722981453, 1.18416823013945e-08
0.18275411427021, -7.653145672748e-08
0.191962212324142, -6.6213516447533e-07
0.201169222593307, -1.09709435491823e-06
0.210375279188156, -2.91829360321572e-06
0.222648710012436, -9.23906827665633e-06
0.231852889060974, -1.58609273057664e-05
0.241056367754936, -2.46413837885484e-05
0.250259220600128, -3.78089207515586e-05
0.262528836727142, -6.37590419501066e-05
0.271730422973633, -8.83078755578026e-05
0.280931532382965, -0.000116858434921596
0.290132194757462, -0.00015055196126923
0.302399069070816, -0.000205724165425636
0.311598777770996, -0.000253467296715826
0.320798128843307, -0.000301827560178936
0.333063393831253, -0.000357142620487139
0.342261970043182, -0.000385064107831568
0.351460248231888, -0.000397094583604485
0.360658258199692, -0.000389297812944278
0.372921854257584, -0.00034058018354699
0.382119238376617, -0.000272509816568345
0.39131635427475, -0.00017867011774797
0.400513291358948, -6.17623736616224e-05
0.412775486707687, 0.000123070931294933
0.421971887350082, 0.000276847626082599
0.431168109178543, 0.000437454378698021
0.440364122390747, 0.000597993726842105
0.452625185251236, 0.000800230831373483
0.461820781230927, 0.000934823998250067
0.471016228199005, 0.00104836386162788
0.480211496353149, 0.0011385380057618
0.492471635341644, 0.00122212327551097
0.50166654586792, 0.00125711539294571
0.510861337184906, 0.00126783014275134
0.520055949687958, 0.00125334388576448
0.532315254211426, 0.0011982754804194
0.541509568691254, 0.00113566557411104
0.550703823566437, 0.0010583377443254
0.562962591648102, 0.000936147815082222
0.572156548500061, 0.000831381476018578
0.581350445747375, 0.000718184455763549
0.590544164180756, 0.000601485779043287
0.602802336215973, 0.000446310645202175
0.611995875835419, 0.000333405332639813
0.62118923664093, 0.00022489347611554
0.630382597446442, 0.000121032571769319
0.642640173435211, -7.4028853305208e-06
0.651833295822144, -9.42548649618402e-05
0.661026298999786, -0.000172562475199811
0.670219302177429, -0.00024267022672575
0.682476401329041, -0.000327425106661394
0.691669225692749, -0.000387104169931263
0.700861871242523, -0.000447815284132957
0.710054516792297, -0.000509117031469941
0.72231125831604, -0.000590623822063208
0.73150372505188, -0.000656497315503657
0.74069619178772, -0.000727866077795625
0.752952575683594, -0.000825883529614657
0.762144863605499, -0.000896388490218669
0.77133709192276, -0.000959095486905426
0.780529201030731, -0.00100704270880669
0.792785346508026, -0.00102775904815644
0.801977336406708, -0.000993694993667305
0.811169266700745, -0.00090741238091141
0.820361196994781, -0.000768246245570481
0.832616984844208, -0.000510882295202464
0.84180873632431, -0.000274304067716002
0.851000487804413, -1.04748378362274e-05
0.860192239284515, 0.000268021423835307
0.872447669506073, 0.000632669369224459
0.881639242172241, 0.000879161176271737
0.890830814838409, 0.001088498509489
0.900022327899933, 0.00125067657791078
0.912277519702911, 0.00138137477915734
0.921468913555145, 0.00141097989398986
0.930660307407379, 0.00138266617432237
0.942915439605713, 0.0012648650445044
0.952106654644012, 0.00112667900975794
0.961297869682312, 0.000957557465881109
0.970489084720612, 0.000771418504882604
0.982744038105011, 0.000512730795890093
0.991935074329376, 0.000317791855195537
1.00112617015839, 0.000129356878460385
1.01031720638275, -4.36157934018411e-05
1.02257192134857, -0.000231711179367267
1.03176295757294, -0.000335073011228815
1.0409539937973, -0.000407326559070498
1.05014503002167, -0.000448372273240238
1.06239950656891, -0.000454788416391239
1.07159018516541, -0.00042352281161584
1.0807808637619, -0.000368035893188789
1.09303510189056, -0.000283079949440435
1.10222578048706, -0.000233891812968068
1.11141645908356, -0.000217292763409205
1.12060713768005, -0.00024629186373204
1.13286137580872, -0.000364800565876067
1.14205205440521, -0.000514294719323516
1.15124273300171, -0.000709491898305714
1.16043341159821, -0.000938579672947526
1.17268753051758, -0.00126726529560983
1.18187785148621, -0.00150077627040446
1.19106817245483, -0.00169738300610334
1.20025849342346, -0.00183445413131267
1.21251225471497, -0.00189521035645157
1.22170257568359, -0.0018341161776334
1.23089289665222, -0.00166977464687079
1.24008321762085, -0.00139814673457295
1.25233697891235, -0.000874033023137599
1.26152729988098, -0.000372680049622431
1.27071762084961, 0.000199432382942177
1.28297138214111, 0.00102732109371573
1.29216170310974, 0.0016539414646104
1.30135202407837, 0.00224260496906936
1.31054198741913, 0.00275309453718364
1.32279527187347, 0.00325026549398899
1.33198523521423, 0.00345131079666317
1.34117519855499, 0.00348459579981863
1.35036516189575, 0.00334140099585056
1.3626184463501, 0.00288360449485481
1.37180840969086, 0.00236722989939153
1.38099837303162, 0.00174190162215382
1.39018833637238, 0.00104985374491662
1.40244162082672, 0.000100651566754095
1.41163158416748, -0.000573509838432074
1.42082154750824, -0.00117008038796484
1.430011510849, -0.00165603321511298
1.44226479530334, -0.00209260825067759
1.4514547586441, -0.00224614841863513
1.46064448356628, -0.00225340854376554
1.47289729118347, -0.00206885626539588
1.48208689689636, -0.00181703676935285
1.49127650260925, -0.0014962456189096
1.50046610832214, -0.00113587954547256
1.51271891593933, -0.000653264520224184
1.52190852165222, -0.000335968914441764
1.53109812736511, -8.73788085300475e-05
1.540287733078, 7.60344410082325e-05
1.55254054069519, 0.000143407116411254
1.56173014640808, 7.59450340410694e-05
1.57091975212097, -9.03257532627322e-05
1.58010935783386, -0.000343124265782535
1.59236216545105, -0.00076793332118541
1.60155177116394, -0.00110011047217995
1.61074137687683, -0.00139045249670744
1.62299418449402, -0.00163765822071582
1.63218355178833, -0.00167561776470393
1.64137279987335, -0.00156298920046538
1.65056204795837, -0.00129128305707127
1.6628143787384, -0.000691413762979209
1.67200362682343, -9.07561334315687e-05
1.68119287490845, 0.000597425387240946
1.69038212299347, 0.00132645072881132
1.7026344537735, 0.00227443757466972
1.71182370185852, 0.00290056993253529
1.72101294994354, 0.00339935440570116
1.73020219802856, 0.00372623931616545
1.74245452880859, 0.00383832468651235
1.75164377689362, 0.0036564371548593
1.76083302497864, 0.00324576557613909
1.77002227306366, 0.00262446538545191
1.78227460384369, 0.00152552081272006
1.79146385192871, 0.000560325977858156
1.80065310001373, -0.000457096204627305
1.81290543079376, -0.00177071057260036
1.82209444046021, -0.00262939254753292
1.83128333091736, -0.00330893974751234
1.84047222137451, -0.0037604421377182
1.85272407531738, -0.00395223079249263
1.86191296577454, -0.00377077586017549
1.87110185623169, -0.0033227326348424
1.88029074668884, -0.00264716753736138
1.89254260063171, -0.00149253709241748
1.90173149108887, -0.000522366492077708
1.91092038154602, 0.000457456713775173
1.92010927200317, 0.00137322372756898
1.93236112594604, 0.00237495265901089
1.9415500164032, 0.00288552092388272
1.95073890686035, 0.00314204744063318
1.96299076080322, 0.00305905169807374
1.97217965126038, 0.00269004795700312
1.98136854171753, 0.00209257937967777
1.99055743217468, 0.00131481513381004
2.00280928611755, 0.000108138388895895
2.01199817657471, -0.000826440576929599
2.02118706703186, -0.00170020945370197
