Time, Accel_A1
0.0, -0.0
0.0117724779993296, 0.0
0.0211904589086771, 0.0
0.0318408794701099, 0.0
0.0411614626646042, 0.0
0.0504540838301182, 0.0
0.0628165304660797, 0.0
0.0720737352967262, 0.0
0.0813215523958206, 0.0
0.0905618742108345, 0.0
0.102873034775257, 0.0
0.112100794911385, 0.0
0.121324650943279, 0.0
0.130545243620872, 0.0
0.14283512532711, 0.0
0.152049914002419, 9.90950282443205e-14
0.161262780427933, 9.40633543278224e-11
0.170473992824554, 4.50333503820843e-09
0.182753399014473, -2.6865226487871e-08
0.191961526870728, -2.49577823296931e-07
0.201168581843376, -4.1877257217493e-07
0.210374668240547, -1.11956342152553e-06
0.222648099064827, -3.56846862814564e-06
0.231852293014526, -6.2544036154577e-06
0.241055801510811, -9.97116148937494e-06
0.250258684158325, -1.56176156451693e-05
0.262528300285339, -2.69753381871851e-05
0.27172988653183, -3.81698046112433e-05
0.280931025743484, -5.17742919328157e-05
0.290131688117981, -6.84490005369298e-05
0.30239862203598, -9.6597163064871e-05
0.311598360538483, -0.000122180819744244
0.320797741413116, -0.000150326683069579
0.333063036203384, -0.000188647682080045
0.342261672019958, -0.000215717504033819
0.351459950208664, -0.000239566114032641
0.360657960176468, -0.000258345244219527
0.37292155623436, -0.000271412107395008
0.382118940353394, -0.000269649812253192
0.391316115856171, -0.000256740808254108
0.400513052940369, -0.000231876823818311
0.412775307893753, -0.000179244932951406
0.42197173833847, -0.000125024540466256
0.431167960166931, -5.84852823521942e-05
0.440364003181458, 1.92392453755019e-05
0.452625125646591, 0.000137548064230941
0.461820751428604, 0.000234886654652655
0.471016198396683, 0.000337038276484236
0.480211496353149, 0.000442083721281961
0.492471665143967, 0.000583642162382603
0.501666605472565, 0.000688357569742948
0.510861396789551, 0.00078914180630818
0.520056068897247, 0.00088277569739148
0.53231543302536, 0.000991889392025769
0.541509807109833, 0.00105932902079076
0.550704061985016, 0.00111194921191782
0.562962830066681, 0.00115515640936792
0.57215678691864, 0.00116397859528661
0.581350684165955, 0.00115066510625184
0.590544402599335, 0.00111522944644094
0.602802574634552, 0.0010347095085308
0.611996114253998, 0.00095126184169203
0.621189534664154, 0.000850318523589522
0.630382895469666, 0.000734502042178065
0.64264053106308, 0.000563507666811347
0.651833713054657, 0.000428784900577739
0.6610267162323, 0.000293572637019679
0.670219719409943, 0.00016196230717469
0.682476878166199, -2.034080807789e-06
0.691669702529907, -0.000112475347123109
0.700862407684326, -0.000209733145311475
0.7100550532341, -0.000290491181658581
0.722311854362488, -0.000367917586117983
0.731504321098328, -0.000402384146582335
0.740696787834167, -0.000415899441577494
0.752953231334686, -0.00039899253170006
0.762145519256592, -0.000359854922862723
0.771337807178497, -0.000299104052828625
0.780529916286469, -0.000217889668419957
0.792786061763763, -7.94305597082712e-05
0.80197811126709, 4.52265521744266e-05
0.811170041561127, 0.000183833355549723
0.820361971855164, 0.000330143142491579
0.832617819309235, 0.00052335171494633
0.841809570789337, 0.000656245858408511
0.85100132226944, 0.000770260812714696
0.860193073749542, 0.000857698614709079
0.872448623180389, 0.000919846759643406
0.881640195846558, 0.000917711586225778
0.890831768512726, 0.00087000330677256
0.900023341178894, 0.000775185064412653
0.912278592586517, 0.000575948972254992
0.921469986438751, 0.00037531551788561
0.930661380290985, 0.000136276023113169
0.942916572093964, -0.000228666336624883
0.952107787132263, -0.000525386247318238
0.961299002170563, -0.000830574019346386
0.970490217208862, -0.00113256671465933
0.982745170593262, -0.00151196855586022
0.991936266422272, -0.00176729797385633
1.00112736225128, -0.00198847707360983
1.01031839847565, -0.00216746889054775
1.02257311344147, -0.00232653343118727
1.03176414966583, -0.00237899017520249
1.0409551858902, -0.00237099477089942
1.05014622211456, -0.00230041425675154
1.06240081787109, -0.00210671941749752
1.07159149646759, -0.00188556232023984
1.08078217506409, -0.0016008906532079
1.09303641319275, -0.00113322236575186
1.10222709178925, -0.000728278362657875
1.11141777038574, -0.000290483731077984
1.12060844898224, 0.000166138124768622
1.1328626871109, 0.000778974499553442
1.1420533657074, 0.00122126750648022
1.15124404430389, 0.00163106364198029
1.16043472290039, 0.00199346663430333
1.17268896102905, 0.0023811322171241
1.18187928199768, 0.00258867815136909
1.19106960296631, 0.00271859182976186
1.20025992393494, 0.00276833586394787
1.21251368522644, 0.0027092422824353
1.22170400619507, 0.00257353903725743
1.2308943271637, 0.0023653928656131
1.24008464813232, 0.00209243223071098
1.25233840942383, 0.0016431548865512
1.26152873039246, 0.00125560432206839
1.27071905136108, 0.000836421095300466
1.28297281265259, 0.000247702555498108
1.29216313362122, -0.000200344788026996
1.30135345458984, -0.000639930251054466
1.31054353713989, -0.00105767173226923
1.32279682159424, -0.00155742187052965
1.331986784935, -0.00187193555757403
1.34117674827576, -0.00212089600972831
1.35036671161652, -0.00229394459165633
1.36261999607086, -0.00239288038574159
1.37180995941162, -0.00236193276941776
1.38099992275238, -0.00223886570893228
1.39018988609314, -0.00202606408856809
1.40244317054749, -0.00161394255701452
1.41163313388824, -0.0012214055750519
1.420823097229, -0.000772119266912341
1.43001306056976, -0.000282150518614799
1.44226634502411, 0.000403144658776
1.45145630836487, 0.000917679630219936
1.46064615249634, 0.00141222286038101
1.47289896011353, 0.00200700829736888
1.48208856582642, 0.00238200859166682
1.49127817153931, 0.00268075498752296
1.5004677772522, 0.00289268582127988
1.51272058486938, 0.00302520021796227
1.52191019058228, 0.00300405733287334
1.53109979629517, 0.00287764216773212
1.54028940200806, 0.00264877686277032
1.55254220962524, 0.00219416664913297
1.56173181533813, 0.00175179459620267
1.57092142105103, 0.00123394536785781
1.58011102676392, 0.000653328257612884
1.5923638343811, -0.000189492988283746
1.60155344009399, -0.000846562965307385
1.61074304580688, -0.00149870396126062
1.62299585342407, -0.00231823697686195
1.63218522071838, -0.00286556757055223
1.64137446880341, -0.00333209708333015
1.65056371688843, -0.0037006048951298
1.66281604766846, -0.00401559006422758
1.67200529575348, -0.00410704268142581
1.6811945438385, -0.00407047756016254
1.69038379192352, -0.00390829239040613
1.70263612270355, -0.00350953196175396
1.71182537078857, -0.00308884889818728
1.7210146188736, -0.00258076563477516
1.73020386695862, -0.00200343248434365
1.74245619773865, -0.00116138416342437
1.75164544582367, -0.000503675255458802
1.76083469390869, 0.000153084794874303
1.77002394199371, 0.000789874291513115
1.78227627277374, 0.00157775136176497
1.79146552085876, 0.00210151635110378
1.80065476894379, 0.00255206995643675
1.81290709972382, 0.00302056153304875
1.82209622859955, 0.003263816004619
1.8312851190567, 0.00340971839614213
1.84047400951385, 0.00345543795265257
1.85272586345673, 0.00335993664339185
1.86191475391388, 0.00317564886063337
1.87110364437103, 0.00290315342135727
1.88029253482819, 0.00255180103704333
1.89254438877106, 0.0019810909871012
1.90173327922821, 0.00149677752051502
1.91092216968536, 0.000984710990451276
1.92011106014252, 0.000464580050902441
1.93236291408539, -0.000207551915082149
1.94155180454254, -0.000672121066600084
1.95074069499969, -0.00108636065851897
1.96299254894257, -0.00153989344835281
1.97218143939972, -0.00179359724279493
1.98137032985687, -0.00196643476374447
1.99055922031403, -0.00205626362003386
2.00281095504761, -0.0020482731051743
2.01199984550476, -0.00195017934311181
2.02118873596191, -0.00177940877620131
